work_id,duplicate_score,is_duplicate_flagged,duplicate_group_id,duplicate_group_size,best_match_work_id,geo_cluster_id,semantic_similarity,cost_similarity,date_proximity,geo_proximity,geo_distance_km,geo_precision_pair
R_211683,0.7866164259910583,True,3489,49,R_211697,112,0.85202986,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211684,0.7030437700748443,True,3489,49,R_212151,112,0.70007956,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211687,0.0,False,-1,1,,112,,,,,,
R_211689,0.743201416015625,True,3489,49,R_211683,112,0.77309346,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211691,0.761856120109558,True,3489,49,R_211683,112,0.8070111,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211695,0.0,False,-1,1,,112,,,,,,
R_211696,0.6647339073287116,True,3489,49,R_217446,112,0.70719296,1.0,0.5777777777777777,1.0,0.0,coarse_region_centroid
R_211697,0.7866164259910583,True,3489,49,R_211683,112,0.85202986,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211705,0.7322880312601725,True,8003,14,R_210970,310,0.77749336,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_211706,0.7575201504230499,True,8003,14,R_211710,310,0.7991275,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211707,0.8354372196197509,True,7543,15,R_213139,310,0.94079494,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211708,0.7567210011482238,True,7543,15,R_211709,310,0.79767454,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211709,0.8104814403057098,True,7543,15,R_211731,310,0.8954208,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211710,0.7575201504230499,True,8003,14,R_211706,310,0.7991275,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211711,0.7851044647693634,True,8003,14,R_211712,310,0.84928083,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211712,0.7851044647693634,True,8003,14,R_211711,310,0.84928083,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211713,0.0,False,-1,1,,310,,,,,,
R_211714,0.7796117179393768,True,8003,14,R_211711,310,0.839294,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211715,0.8153485469818115,True,7543,15,R_211707,310,0.90427005,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211717,0.0,False,-1,1,,112,,,,,,
R_211729,0.753201495885849,True,8003,14,R_211711,310,0.79127544,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211731,0.8104814403057098,True,7543,15,R_211709,310,0.8954208,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211736,0.0,False,-1,1,,112,,,,,,
R_211739,0.0,False,-1,1,,112,,,,,,
R_211742,0.0,False,-1,1,,112,,,,,,
R_211743,0.0,False,-1,1,,292,,,,,,
R_211745,0.0,False,-1,1,,112,,,,,,
R_211748,0.0,False,-1,1,,112,,,,,,
R_211755,0.0,False,-1,1,,112,,,,,,
R_211756,0.0,False,-1,1,,112,,,,,,
R_211757,0.0,False,-1,1,,112,,,,,,
R_211889,0.8517851047515869,True,27890,2,R_211890,112,0.97051835,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211890,0.8517851047515869,True,27890,2,R_211889,112,0.97051835,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211892,0.7490137033462524,True,3469,16,R_211613,112,0.78366125,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211896,0.7412676923274993,True,3489,49,R_211898,112,0.7695776,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211898,0.7412676923274993,True,3489,49,R_211896,112,0.7695776,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211903,0.0,False,-1,1,,112,,,,,,
R_211904,0.0,False,-1,1,,112,,,,,,
R_211906,0.7256461493968963,True,3489,49,R_211683,112,0.7411748,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211910,0.0,False,-1,1,,112,,,,,,
R_211916,0.6750716917514801,True,3482,3,R_305960,112,0.8310394,1.0,0.0,1.0,0.0,coarse_region_centroid
R_211923,0.0,False,-1,1,,112,,,,,,
R_211925,0.0,False,-1,1,,112,,,,,,
R_211931,0.0,False,-1,1,,112,,,,,,
R_211936,0.0,False,-1,1,,112,,,,,,
R_211937,0.0,False,-1,1,,112,,,,,,
R_211939,0.0,False,-1,1,,112,,,,,,
R_211941,0.7589859180450439,True,27900,2,R_212006,112,0.80179256,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211996,0.8189130239486694,True,7543,15,R_212002,310,0.910751,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211997,0.8177711479663848,True,7543,15,R_212002,310,0.9086748,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211998,0.7560013048648834,True,7543,15,R_211997,310,0.796366,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211999,0.7512541823387145,True,8003,14,R_211711,310,0.78773487,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212002,0.8189130239486694,True,7543,15,R_211996,310,0.910751,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212003,0.7428323440551757,True,8003,14,R_211711,310,0.77242243,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212004,0.7732833139896392,True,7543,15,R_212002,310,0.8277878,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212005,0.7694869451522827,True,7543,15,R_212004,310,0.82088536,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212006,0.7589859180450439,True,27900,2,R_211941,112,0.80179256,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212103,0.0,False,-1,1,,112,,,,,,
R_212105,0.671311757379108,True,3489,49,R_216962,112,0.69895065,1.0,0.6888888888888889,1.0,0.0,coarse_region_centroid
R_212107,0.0,False,-1,1,,112,,,,,,
R_212111,0.0,False,-1,1,,112,,,,,,
R_212116,0.0,False,-1,1,,112,,,,,,
R_212117,0.7224290338897705,True,15277,15,R_211653,112,0.75234365,0.9532,1.0,1.0,0.0,coarse_region_centroid
R_212120,0.0,False,-1,1,,112,,,,,,
R_212123,0.7098575644493103,True,3469,16,R_212245,112,0.71246827,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212125,0.0,False,-1,1,,112,,,,,,
R_212127,0.0,False,-1,1,,112,,,,,,
R_212132,0.0,False,-1,1,,112,,,,,,
R_212133,0.0,False,-1,1,,112,,,,,,
R_212147,0.7381734166675143,True,15277,15,R_217247,112,0.8205173,1.0,0.6888888888888889,1.0,0.0,coarse_region_centroid
R_212149,0.7493212190214793,True,3489,49,R_212151,112,0.7900264,0.9840333333333333,1.0,1.0,0.0,coarse_region_centroid
R_212151,0.7493212190214793,True,3489,49,R_212149,112,0.7900264,0.9840333333333333,1.0,1.0,0.0,coarse_region_centroid
R_212152,0.7104368375580603,True,3489,49,R_212154,112,0.75165945,0.8951205879653962,1.0,1.0,0.0,coarse_region_centroid
R_212154,0.7190188772194044,True,3489,49,R_212149,112,0.73232865,0.991190529819556,1.0,1.0,0.0,coarse_region_centroid
R_212217,0.7381762974262237,True,27910,3,R_212219,112,0.7639569,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212219,0.8497831635475158,True,27910,3,R_212222,112,0.9668784,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212221,0.0,False,-1,1,,112,,,,,,
R_212222,0.8497831635475158,True,27910,3,R_212219,112,0.9668784,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212226,0.0,False,-1,1,,112,,,,,,
R_212228,0.7239734642505645,True,3469,16,R_212245,112,0.73813355,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212232,0.7331070117950439,True,3469,16,R_212249,112,0.75474,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212234,0.7113928906917572,True,3469,16,R_212245,112,0.7152598,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212237,0.0,False,-1,1,,112,,,,,,
R_212240,0.0,False,-1,1,,112,,,,,,
R_212244,0.0,False,-1,1,,112,,,,,,
R_212245,0.7239734642505645,True,3469,16,R_212228,112,0.73813355,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212247,0.719170015335083,True,3469,16,R_212249,112,0.72940004,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212249,0.7460612468719482,True,3469,16,R_212330,112,0.77829313,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212252,0.0,False,-1,1,,112,,,,,,
R_212326,0.0,False,-1,1,,112,,,,,,
R_212330,0.7460612468719482,True,3469,16,R_212249,112,0.77829313,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212331,0.0,False,-1,1,,112,,,,,,
R_212335,0.7002032307253944,True,3489,49,R_217446,112,0.7716826,1.0,0.5777777777777777,1.0,0.0,coarse_region_centroid
R_212343,0.7226346247196197,True,3469,16,R_212228,112,0.7356993,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212345,0.0,False,-1,1,,112,,,,,,
R_212347,0.0,False,-1,1,,112,,,,,,
R_212368,0.0,False,-1,1,,112,,,,,,
R_212370,0.0,False,-1,1,,112,,,,,,
R_212371,0.0,False,-1,1,,112,,,,,,
R_212372,0.0,False,-1,1,,112,,,,,,
R_212374,0.6510437183380127,True,27925,2,R_161674,112,0.7873522,1.0,0.0,1.0,0.0,coarse_region_centroid
R_212376,0.0,False,-1,1,,112,,,,,,
R_212381,0.0,False,-1,1,,112,,,,,,
R_212382,0.0,False,-1,1,,112,,,,,,
R_212393,0.6545046114857992,True,3492,3,C_212158,112,0.7936568,0.9999666666666667,0.0,1.0,0.0,coarse_region_centroid
R_212394,0.7866159421337975,True,15277,15,R_215229,112,0.8843522,1.0,0.8222222222222222,1.0,0.0,coarse_region_centroid
R_212408,0.7537730150222778,True,3469,16,R_211613,112,0.7923145,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212761,0.8039633147716522,True,8431,117,R_212841,325,0.88356966,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212762,0.8028242998123168,True,8431,117,R_212841,325,0.8814987,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212763,0.8159348360167609,True,8431,117,R_212750,325,0.9093765,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212764,0.8188300720320807,True,8431,117,R_212767,325,0.91464055,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212781,0.7990735881328582,True,8431,117,R_212840,325,0.8746792,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212786,0.8329845062361823,True,8431,117,R_212743,325,0.94037586,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212788,0.841415207862854,True,8431,117,R_212789,325,0.951664,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212789,0.841415207862854,True,8431,117,R_212788,325,0.951664,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212790,0.8126480095386505,True,8431,117,R_212786,325,0.89936,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212793,0.8473381391631232,True,8431,117,R_212768,325,0.9664734,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212796,0.8130732886791229,True,8431,117,R_212843,325,0.90013325,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212806,0.8054174985299438,True,6130,209,C_190193,256,0.9881178,0.9419858156028369,0.5555555555555556,1.0,0.0,coarse_region_centroid
R_212808,0.698864422888226,True,6130,209,C_183022,256,0.74064237,0.9453333333333334,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_212818,0.7581594996452331,True,6130,209,R_212819,256,0.80029,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212819,0.7581594996452331,True,6130,209,R_212818,256,0.80029,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212830,0.805111359834671,True,6131,202,R_212832,256,0.885657,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212832,0.805111359834671,True,6131,202,R_212830,256,0.885657,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212837,0.8157365732192993,True,8431,117,R_212793,325,0.9049756,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212838,0.8189983777999877,True,8431,117,R_212840,325,0.9109061,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212839,0.8265189938545227,True,8431,117,R_212840,325,0.92458,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212840,0.8265189938545227,True,8431,117,R_212839,325,0.92458,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212841,0.8232109360694885,True,8431,117,R_212843,325,0.9185653,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212843,0.8232109360694885,True,8431,117,R_212841,325,0.9185653,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212844,0.788984935760498,True,8431,117,R_212850,325,0.85633624,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212850,0.7908042483329772,True,8431,117,R_212763,325,0.85964406,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212886,0.7846811823844909,True,8431,117,R_212843,325,0.8485112,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212888,0.8150769584178924,True,8431,117,R_212909,325,0.9037763,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212892,0.8027563803195953,True,8431,117,R_212898,325,0.8813752,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212895,0.8011931591033935,True,8431,117,R_212843,325,0.878533,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212898,0.8027563803195953,True,8431,117,R_212892,325,0.8813752,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212901,0.7896136455535888,True,8431,117,R_212919,325,0.85747933,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212903,0.7955755582915411,True,8431,117,R_212768,325,0.8723596,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212909,0.8212448946105109,True,8431,117,R_212741,325,0.9190311,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212915,0.6587817845516616,True,12889,4,R_221402,38,0.7286955,0.9888851839502056,0.4222222222222223,1.0,0.0,coarse_region_centroid
R_212917,0.8039659969806671,True,8431,117,R_212789,325,0.88357455,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212919,0.8204345517158508,True,8431,117,R_212843,325,0.91351736,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212957,0.8016633205413818,True,8431,117,R_212917,325,0.87938786,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212958,0.8024810810424402,True,27929,2,R_212963,75,0.88726676,0.9824217690713776,1.0,1.0,0.0,coarse_region_centroid
R_212963,0.8024810810424402,True,27929,2,R_212958,75,0.88726676,0.9824217690713776,1.0,1.0,0.0,coarse_region_centroid
R_212978,0.0,False,-1,1,,207,,,,,,
R_212995,0.7651796154975891,True,27931,2,R_212997,208,0.81305385,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212997,0.7651796154975891,True,27931,2,R_212995,208,0.81305385,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213001,0.8673955612182617,True,27932,4,R_213003,433,0.998901,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213003,0.8673955612182617,True,27932,4,R_213001,433,0.998901,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213011,0.7191267467339834,True,13884,93,R_216519,159,0.77780616,1.0,0.7333333333333334,1.0,0.0,coarse_region_centroid
R_213013,0.7821481935977935,True,1663,110,R_213016,71,0.8439058,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213015,0.8664727621078491,True,12365,88,R_213025,433,0.99722314,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213016,0.8168889008098178,True,1663,110,R_206580,71,1.0,1.0,0.48888888888888893,1.0,0.0,coarse_region_centroid
R_213018,0.8680000119209289,True,1663,110,R_213021,71,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213021,0.8680000119209289,True,1663,110,R_213018,71,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213025,0.8664727621078491,True,12365,88,R_213015,433,0.99722314,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213028,0.8670602850914001,True,12365,88,R_213029,433,0.9982914,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213029,0.8670602850914001,True,12365,88,R_213028,433,0.9982914,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213032,0.0,False,-1,1,,208,,,,,,
R_213034,0.8676172308921813,True,12365,88,R_213035,433,0.99930406,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213035,0.8676172308921813,True,12365,88,R_213034,433,0.99930406,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213048,0.0,False,-1,1,,268,,,,,,
R_213072,0.0,False,-1,1,,202,,,,,,
R_213101,0.7145914423889584,True,6695,23,R_210903,268,0.7506915,0.9963333333333333,0.8444444444444444,1.0,0.0,coarse_region_centroid
R_213138,0.6922574922243754,True,8003,14,R_210970,310,0.7047106,1.0,0.8666666666666667,1.0,0.0,coarse_region_centroid
R_213139,0.8354372196197509,True,7543,15,R_211707,310,0.94079494,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213140,0.7916356139183044,True,7543,15,R_211709,310,0.8611556,1.0,1.0,1.0,0.0,coarse_region_centroid
R_213142,0.0,False,-1,1,,310,,,,,,
R_1403,0.7680000119209289,True,427,2,C_212960,18,1.0,1.0,0.0,1.0,0.0,coarse_region_centroid
R_1408,0.0,False,-1,1,,399,,,,,,
R_204465,0.8680000119209289,True,11073,60,R_204504,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_204503,0.8680000119209289,True,11073,60,R_211444,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_204504,0.8680000119209289,True,11073,60,R_211438,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_204505,0.0,False,-1,1,,427,,,,,,
R_204506,0.8679999523162841,True,27939,2,R_204507,427,0.99999994,1.0,1.0,1.0,0.0,coarse_region_centroid
R_204507,0.8679999523162841,True,27939,2,R_204506,427,0.99999994,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211304,0.8119794838428497,True,5031,29,R_211332,189,0.8981445,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211305,0.760596435546875,True,5031,29,R_211306,189,0.80472076,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211306,0.7928364388942718,True,5031,29,R_211339,189,0.86333895,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211307,0.0,False,-1,1,,189,,,,,,
R_211332,0.813324283838272,True,5031,29,R_211339,189,0.9005896,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211334,0.8069458417892456,True,5031,29,R_211304,189,0.8889924,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211339,0.813324283838272,True,5031,29,R_211332,189,0.9005896,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211340,0.6753616037103864,True,5013,8,R_200849,189,0.8032837,1.0,0.15555555555555556,1.0,0.0,coarse_region_centroid
R_211389,0.6791060917377472,True,22502,2,R_251126,46,0.8383747,1.0,0.0,1.0,0.0,coarse_region_centroid
R_211431,0.0,False,-1,1,,427,,,,,,
R_211433,0.8680000119209289,True,11073,60,R_211444,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211438,0.8680000119209289,True,11073,60,R_211433,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211442,0.8680000119209289,True,11073,60,R_211433,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211444,0.8680000119209289,True,11073,60,R_211433,427,1.0,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211870,0.710394870519638,True,4301,19,R_212254,139,0.7134452,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211875,0.790930392795139,True,27942,2,R_211810,139,0.87280273,0.9866666666666667,0.9555555555555556,1.0,0.0,coarse_region_centroid
R_211876,0.7119839303493499,True,4301,19,R_212062,139,0.7163344,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211886,0.7167850248813629,True,4253,24,R_212255,139,0.7250637,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211901,0.0,False,-1,1,,139,,,,,,
R_211917,0.0,False,-1,1,,139,,,,,,
R_211920,0.763053225490782,True,4261,4,R_211795,139,0.8172685,1.0,0.9555555555555556,1.0,0.0,coarse_region_centroid
R_211924,0.7216504328250885,True,4261,4,R_211920,139,0.73390985,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211926,0.7923322134017944,True,27945,2,R_211932,139,0.86242217,1.0,1.0,1.0,0.0,coarse_region_centroid
R_211932,0.7923322134017944,True,27945,2,R_211926,139,0.86242217,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212011,0.8127125017642974,True,27841,6,R_212075,139,0.89947724,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212016,0.7303063385486602,True,4253,24,R_212255,139,0.74964786,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212062,0.8209982328414916,True,4301,19,R_212065,139,0.9145422,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212065,0.8209982328414916,True,4301,19,R_212062,139,0.9145422,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212069,0.0,False,-1,1,,139,,,,,,
R_212074,0.8383089118003845,True,27841,6,R_212075,139,0.9460162,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212075,0.8383089118003845,True,27841,6,R_212074,139,0.9460162,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212079,0.7118034176826477,True,27947,2,R_212354,139,0.7160062,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212080,0.7140271115493775,True,4302,3,C_212180,139,0.91910386,0.9526,0.0,1.0,0.0,coarse_region_centroid
R_212175,0.80264035987854,True,27841,6,R_212225,139,0.88116425,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212184,0.6971895747184753,True,4262,14,R_190458,139,0.8712537,1.0,0.0,1.0,0.0,coarse_region_centroid
R_212189,0.8180787377357482,True,4301,19,R_212256,139,0.90923405,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212191,0.8143255524635314,True,27948,4,R_212193,139,0.9024101,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212193,0.8143255524635314,True,27948,4,R_212191,139,0.9024101,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212225,0.8188639693260192,True,27841,6,R_212074,139,0.9106617,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212229,0.7894012145996093,True,4301,19,R_212062,139,0.8570931,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212243,0.7920842878818511,True,27948,4,R_212193,139,0.86197144,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212246,0.7785506360530853,True,27948,4,R_212193,139,0.8373648,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212254,0.8065644614696502,True,4301,19,R_212256,139,0.888299,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212255,0.7303063385486602,True,4253,24,R_212016,139,0.74964786,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212256,0.8180787377357482,True,4301,19,R_212189,139,0.90923405,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212273,0.8440164141654968,True,27840,6,R_212275,139,0.9563935,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212275,0.8440164141654968,True,27840,6,R_212273,139,0.9563935,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212328,0.0,False,-1,1,,46,,,,,,
R_212349,0.8167589703665838,True,27605,2,R_215339,139,0.94723856,1.0,0.7777777777777778,1.0,0.0,coarse_region_centroid
R_212354,0.7118034176826477,True,27947,2,R_212079,139,0.7160062,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212571,0.7604232840538024,True,16123,5,R_212572,31,0.8044059,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212572,0.7604232840538024,True,16123,5,R_212571,31,0.8044059,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212574,0.7079160921573638,True,866,19,R_212575,31,0.70893836,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212575,0.7079160921573638,True,866,19,R_212574,31,0.70893836,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212576,0.0,False,-1,1,,31,,,,,,
R_212607,0.0,False,-1,1,,75,,,,,,
R_212611,0.0,False,-1,1,,75,,,,,,
R_212618,0.0,False,-1,1,,227,,,,,,
R_212619,0.0,False,-1,1,,227,,,,,,
R_212622,0.0,False,-1,1,,77,,,,,,
R_212638,0.6931559485329521,True,2794,3,R_210204,85,0.71442497,1.0,0.8222222222222222,1.0,0.0,coarse_region_centroid
R_212651,0.0,False,-1,1,,77,,,,,,
R_212716,0.7919505696002348,True,1721,63,R_215817,67,0.9999999,0.7530864197530864,0.7333333333333334,1.0,0.0,coarse_region_centroid
R_212740,0.8470190577507019,True,8431,117,R_212743,325,0.96185285,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212741,0.8240305595397949,True,8431,117,R_212744,325,0.9200555,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212742,0.7992084436416625,True,8431,117,R_212768,325,0.8749244,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212743,0.8470190577507019,True,8431,117,R_212740,325,0.96185285,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212744,0.8240305595397949,True,8431,117,R_212741,325,0.9200555,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212745,0.8053672723770141,True,8431,117,R_212746,325,0.8861223,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212746,0.8054702869521246,True,8431,117,R_212843,325,0.89035,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212747,0.7871432118415832,True,8431,117,R_212749,325,0.85298765,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212749,0.7920673601627349,True,8431,117,R_212767,325,0.8619406,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212750,0.8159348360167609,True,8431,117,R_212763,325,0.9093765,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212765,0.8022727482318878,True,8431,117,R_212746,325,0.8804959,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212766,0.8096505515575408,True,8431,117,R_212767,325,0.89391005,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212767,0.8188300720320807,True,8431,117,R_212764,325,0.91464055,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212768,0.8473381391631232,True,8431,117,R_212793,325,0.9664734,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_212769,0.8243031911849975,True,8431,117,R_212768,325,0.92055124,1.0,1.0,1.0,0.0,coarse_region_centroid
R_212770,0.7774996152983771,True,8431,117,R_212838,325,0.8394942,1.0,0.9777777777777777,1.0,0.0,coarse_region_centroid
R_198008,0.824917119026184,True,4285,131,R_198010,149,0.92166746,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198009,0.820080410056644,True,4285,131,R_209923,149,0.9330755,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_198010,0.824917119026184,True,4285,131,R_198008,149,0.92166746,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198011,0.8080251924991607,True,4285,131,R_198355,149,0.89095485,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198354,0.6691385858058929,True,15177,6,R_259181,149,0.82025194,1.0,0.0,1.0,0.0,coarse_region_centroid
R_198355,0.8330225758552551,True,4285,131,R_206782,149,0.9364047,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198356,0.8116773478984832,True,4285,131,R_198008,149,0.89759517,1.0,1.0,1.0,0.0,coarse_region_centroid
R_198357,0.7765407071643405,True,4285,131,R_209889,149,0.85391235,1.0,0.8888888888888888,1.0,0.0,coarse_region_centroid
R_198359,0.8117749505043029,True,4285,131,R_198009,149,0.8977726,1.0,1.0,1.0,0.0,coarse_region_centroid
R_206778,0.7600296251773834,True,12868,10,R_207035,149,0.8036902,1.0,1.0,1.0,0.0,coarse_region_centroid
R_206779,0.0,False,-1,1,,149,,,,,,
R_206780,0.0,False,-1,1,,149,,,,,,
