Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA,Anomaly_Label,Anomaly_Score,Predicted_Anomaly
225532,Rajasthan,JALORE,Education,43.95,sq_meters,936452.0,21308.22,23198.03,1019505.21,-0.0815,0.909,False,Tin Shade work in Govt Sr.Sec.School Bhal Sephta GP Bhagal Sephta PS Bhinmal Dist Jalore,Normal/Others,LUMBARAM,Lok Sabha,2026-01-01T00:00:00.000Z,False,,JALORE(DISTRICT COLLECTOR JALORE_IDA),1,0.14418896761012007,False
226430,Rajasthan,GANGANAGAR,Other Construction,132.78,sq_meters,599294.0,4513.59,4197.32,557301.99,0.0753,0.921,False,rajkiya uchh madyamik vidyalya prarthana shtal par cc block work,Normal/Others,KULDEEP INDORA,Lok Sabha,2026-05-14T00:00:00.000Z,True,,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),1,0.19687516440260472,False
226576,Rajasthan,CHURU,Road Construction,160.97,sq_meters,593392.0,3686.41,3406.47,548330.64,0.0822,0.749,False,"Purchase of Furniture and Fixtures, and Construction work of Kund and Interlock road in Community Library of Village Ujjalwas, Nohar",Normal/Others,Rahul Kaswan,Lok Sabha,2026-05-12T00:00:00.000Z,True,,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),1,0.20549921891454753,False
226710,Rajasthan,CHURU,Other Construction,662.13,sq_meters,1424235.0,2150.99,2124.2,1406494.61,0.0126,0.909,False,"Fencing work of Chak Dabla Tal, Village Baghsara East, GP Sobhasar, PS Sujangarh",Normal/Others,Rahul Kaswan,Lok Sabha,2026-07-24T00:00:00.000Z,True,,CHURU(DISTRICT COLLECTOR CHURU_IDA),1,0.15264291440463185,False
227180,Rajasthan,BARMER,Other Construction,315.03,sq_meters,999775.0,3173.58,3043.67,958849.78,0.0427,0.711,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-02-03T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.20145456340417395,False
227184,Rajasthan,BARMER,Other Construction,282.39,sq_meters,900000.0,3187.11,3284.97,927633.47,-0.0298,0.746,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-05-05T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.19968565768717872,False
227474,Rajasthan,AJMER,Community Building,29.26,sq_meters,494567.0,16904.28,17288.36,505803.95,-0.0222,0.761,False,CONSTRUCTION OF COMMUNITY Hall NEAR VEER TEJAJI MAHARAJ TEMPLE BHOGADEET,Normal/Others,Bhagirath Chaudhary,Lok Sabha,2026-05-04T00:00:00.000Z,False,,AJMER(DISTRICT COLLECTOR AJMER_IDA),1,0.20435758181898073,False
227746,Rajasthan,BIKANER,Other Construction,222.87,sq_meters,994954.0,4464.34,4551.97,1014484.4,-0.0193,0.99,False,"Shamshaan bhumi ki chaardiwari may gate nirman, rekh Megana Working agency Gram Panchayat Bhikhnera",Normal/Others,Shri Arjun Ram Meghwal,Lok Sabha,2026-01-13T00:00:00.000Z,True,,BIKANER(DISTRICT COLLECTOR BIKANER_IDA),1,0.17812921539821758,False
228292,Rajasthan,JHUNJHUNU,Solar Lighting,19.87,number,499763.0,25150.88,22730.01,451658.88,0.1065,0.866,False,Construction work of solar powered single phase tube well at the cremation ground in village Ghisa ki Dhani.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-03-05T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.19389129667494198,False
228331,Rajasthan,RAJSAMAND,Community Building,51.28,sq_meters,997318.0,19447.66,18583.11,952982.36,0.0465,0.852,False,PM shri rajkiya uch madhyamik vidyaly vijaypura me prarthna sthal par  dom (tin shed) and dom ke charo taraf diwar.,Repair and Renovation,MAHIMA KUMARI MEWAR,Lok Sabha,2026-02-26T00:00:00.000Z,True,,RAJSAMAND(DISTRICT COLLECTOR RAJSAMAND_IDA),1,0.1710380673581396,False
228428,Rajasthan,JHUNJHUNU,Drinking Water,4.35,number,482311.0,110803.33,106594.46,463990.4,0.0395,0.994,False,Work of new tubewell with pump set in place of public dry tubewell near overhead tank in village Jeeni.,Repair and Renovation,BRIJENDRA SINGH OLA,Lok Sabha,2026-02-13T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.024936592303630767,False
228438,Rajasthan,JHUNJHUNU,Road Construction,127.01,sq_meters,397059.0,3126.17,3274.53,415901.28,-0.0453,0.748,False,Gravel road construction work from Khajpur main road towards Hariram Meghwal house in village Khajpur Naya.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-02-12T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.21780052219799106,False
228471,Rajasthan,JHUNJHUNU,Road Construction,77.18,sq_meters,498062.0,6453.09,2183.73,168544.31,1.9551,0.992,True,For construction work of interlock road and safety wall from the house of Ranveer Kapuriya towards the houses of Jamna Ram Meghwal and Suresh Meghwal in village Dhilsar.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-02-26T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.002045030310778073,False
228472,Rajasthan,JHUNJHUNU,Road Construction,160.53,sq_meters,447018.0,2784.64,2861.06,459286.9,-0.0267,0.77,False,Interlock road construction work from main square towards Munshi Khan house in village Govindpura.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-01-13T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.2208800399908991,False
228473,Rajasthan,JHUNJHUNU,Other Construction,163.47,sq_meters,497966.0,3046.16,3303.38,540015.89,-0.0779,0.899,False,For construction work of boundary wall of cremation ground in village Dhirasar.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-08-04T00:00:00.000Z,True,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.20284983527387151,False
228859,Rajasthan,BHARATPUR,Road Construction,246.31,sq_meters,598857.0,2431.31,2196.14,540932.36,0.1071,0.929,False,Cc interlocking kharanja construction work with drain from 42 foot road towards pakharia house in village senthra,Normal/Others,SANJNA JATAV,Lok Sabha,2026-07-31T00:00:00.000Z,True,,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),1,0.20377251022258824,False
228886,Rajasthan,BHARATPUR,Drainage,122.31,meters,248524.0,2031.85,2196.71,268688.17,-0.075,0.703,False,interlocking drain cuntruction work from parasram house towards bhim nohre in village garoo,Normal/Others,SANJNA JATAV,Lok Sabha,2026-02-19T00:00:00.000Z,True,,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),1,0.19694664036665344,False
228903,Rajasthan,BHARATPUR,Other Construction,214.46,sq_meters,997991.0,4653.47,4885.61,1047775.68,-0.0475,0.92,False,interlocking kharanja contruction work from chutte wale mandir towards tunda mali house in village garoo,Normal/Others,SANJNA JATAV,Lok Sabha,2026-02-19T00:00:00.000Z,True,,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),1,0.15860344013619582,False
229478,Rajasthan,JALORE,Road Construction,350.27,sq_meters,991137.0,2829.67,2475.36,867035.02,0.1431,0.852,False,Interlocking Block Road Near Gaurav Path Village Jhab GP Jhab PS Chitlwana Dist Jalore,Normal/Others,LUMBARAM,Lok Sabha,2026-09-02T00:00:00.000Z,True,,JALORE(DISTRICT COLLECTOR JALORE_IDA),1,0.1680855654484329,False
229980,Rajasthan,DAUSA,Other Construction,164.14,sq_meters,476681.0,2904.18,2542.66,417342.65,0.1422,0.856,False,Construction of new volleyball playing Ground and Surface dressing works in KM Vatika Garden at Dausa,Normal/Others,MURARI LAL MEENA,Lok Sabha,2026-04-02T00:00:00.000Z,False,,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),1,0.19771694414166352,False
229981,Rajasthan,DAUSA,Other Construction,114.31,sq_meters,479509.0,4194.76,4166.72,476303.14,0.0067,0.795,False,Construction of new badminton playing ground and surface dressing works in km Vatika garden at Dausa,Normal/Others,MURARI LAL MEENA,Lok Sabha,2026-04-02T00:00:00.000Z,False,,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),1,0.209100660556095,False
230316,Rajasthan,PALI,Education,46.41,sq_meters,998499.0,21514.36,20949.29,972273.84,0.027,0.972,False,"Tin Shade Nirman Kary  Govt.Sr. Sec. School, Bhaiser Kotwali Ps Tinwari",Normal/Others,Shri PP Chaudhary,Lok Sabha,2026-08-10T00:00:00.000Z,True,,JODHPUR(DISTRICT COLLECTOR JODHPUR IDA),1,0.17057271246144107,False
230474,Rajasthan,JALORE,Education,37.91,sq_meters,799993.0,21104.73,23047.38,873630.71,-0.0843,0.757,False,Library Building Construction at Govt Sr Sec School Nimbau GP Nimbau PS Chitalwana Dist Jalore,Normal/Others,LUMBARAM,Lok Sabha,2026-09-01T00:00:00.000Z,True,,JALORE(DISTRICT COLLECTOR JALORE_IDA),1,0.1554990369707846,False
230879,Rajasthan,AJMER,Other Construction,98.39,sq_meters,499168.0,5073.59,4440.18,436849.17,0.1427,0.814,False,Village Kanakhedi Panchayat Samiti Srinagar Construction of open Tibara near Hinglaj Mataji Temple,Normal/Others,Bhagirath Chaudhary,Lok Sabha,2026-03-26T00:00:00.000Z,True,,AJMER(DISTRICT COLLECTOR AJMER_IDA),1,0.1850418558337984,False
230888,Rajasthan,AJMER,Education,27.23,sq_meters,498073.0,18289.47,19295.73,525476.28,-0.0521,0.713,False,Open Community building construction work  in Prajapati Mohalla in village Danta,Normal/Others,Bhagirath Chaudhary,Lok Sabha,2026-04-24T00:00:00.000Z,True,,AJMER(DISTRICT COLLECTOR AJMER_IDA),1,0.19627376673068303,False
230968,Rajasthan,BARMER,Other Construction,321.85,sq_meters,738785.0,2295.46,2326.43,748751.72,-0.0133,0.833,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-08-13T00:00:00.000Z,True,,BARMER(DISTRICT COLLECTOR BARMER_IDA),1,0.19958161865970525,False
230976,Rajasthan,BARMER,Other Construction,258.5,sq_meters,592000.0,2290.13,2391.96,618323.32,-0.0426,0.975,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-05-08T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.2084504595513032,False
231140,Rajasthan,BHILWARA,Other Construction,123.05,sq_meters,489600.0,3978.94,3963.31,487676.34,0.0039,0.773,False,SARVJANIK KHEL MEDAN KI CHARDIWARI NIRMAN KARY VILL-FATEHPUR GP-GUDDHA P.S.- JAHAZPUR,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2026-04-23T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.2096309805634145,False
231143,Rajasthan,BHILWARA,Other Construction,101.7,sq_meters,485952.0,4778.2,4703.06,478310.62,0.016,0.936,False,CHHAYAGRAH nirman Tejaji Ke Sthan ke pas Vill-Purani Sand GP-Mukund Puriya PS Mandalgarh,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2026-08-14T00:00:00.000Z,True,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.2014020857341931,False
231435,Rajasthan,BHILWARA,Other Construction,20.89,sq_meters,95000.0,4546.89,2462.3,51445.8,0.8466,0.711,True,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri Bhanwar lal SO Kishan lal Gurjar,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.06912896612089847,False
232286,Rajasthan,BHILWARA,Other Construction,22.0,sq_meters,95000.0,4317.9,4079.36,89751.64,0.0585,0.946,False,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri AKSHIT BANGAR SO PARMESHWAR BANGAR,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.20009421865099003,False
232287,Rajasthan,BHILWARA,Other Construction,23.4,sq_meters,95000.0,4060.48,4123.61,96477.13,-0.0153,0.794,False,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri MANOJ TAILOR SO RAMSWAROOP TAILOR,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.2056291472651668,False
232288,Rajasthan,BHILWARA,Other Construction,21.56,sq_meters,95000.0,4405.54,4745.09,102322.12,-0.0716,0.719,False,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri KALU SINGH SO GOVING SINGH,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.19084192574820386,False
232289,Rajasthan,BHILWARA,Other Construction,41.7,sq_meters,95000.0,2278.05,2098.55,87514.32,0.0855,0.8,False,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri RAJU BHAMBHI SO HEERA LAL BHAMBI,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.19045774888239164,False
232290,Rajasthan,BHILWARA,Other Construction,23.03,sq_meters,95000.0,4125.52,4031.22,92828.72,0.0234,0.868,False,JOY E-Bike Gen-Next Nanu Eco E-Scooty for specially abled Shri SANDEEP KUMAR JAIN SO KALU RAM JAIN,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2025-11-28T00:00:00.000Z,False,,BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA),1,0.20520735915625005,False
232293,Rajasthan,BHILWARA,Education,20.51,sq_meters,294000.0,14333.96,15436.93,316622.65,-0.0714,0.979,False,Purchase of sports equipment for Swami VIVEKANAND GOVT. MODAL SCHOOL,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2026-04-28T00:00:00.000Z,True,,BUNDI(DISTRICT COLLECTOR BUNDI_IDA),1,0.194706524315149,False
232294,Rajasthan,BHILWARA,Other Construction,180.68,sq_meters,495109.0,2740.22,2585.89,467224.66,0.0597,0.799,False,Shri Jaga Bhata Mukti Dham me Pratikshalay nirman kary Vill- Sathoor GP-Sathoor PS -Hindoli,Normal/Others,DAMODAR AGARWAL,Lok Sabha,2026-08-06T00:00:00.000Z,True,,BUNDI(DISTRICT COLLECTOR BUNDI_IDA),1,0.21573702826537366,False
232808,Rajasthan,JHUNJHUNU,Road Construction,97.3,sq_meters,311537.0,3201.88,2994.57,291366.13,0.0692,0.812,False,Interlock road construction work from near the house of Phool Singh Kasawan towards the house of Amar Singh Kasawan in village Dobara.,Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-05-08T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.2142702328677757,False
233812,Rajasthan,BARMER,Other Construction,187.71,sq_meters,750000.0,3995.56,4409.15,827632.77,-0.0938,0.908,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-03-13T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.16103384261873122,False
233813,Rajasthan,BARMER,Other Construction,117.34,sq_meters,444000.0,3783.95,3929.79,461111.49,-0.0371,0.706,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-05-08T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.2079223598396413,False
233817,Rajasthan,BARMER,Other Construction,149.0,sq_meters,600000.0,4026.76,3713.11,553266.2,0.0845,0.911,False,As Per Attechment,Normal/Others,UMMEDA RAM BENIWAL,Lok Sabha,2026-04-06T00:00:00.000Z,True,,Balotra(DISTRICT COLLECTOR Balotra_IDA),1,0.20276563431902173,False
234255,Rajasthan,AJMER,Other Construction,98.56,sq_meters,398549.0,4043.55,4160.14,410040.28,-0.028,0.712,False,"Construction work of open verandah near Samarthpura Mataji temple, Gram Panchayat Jaswantpura",Normal/Others,Bhagirath Chaudhary,Lok Sabha,2026-08-05T00:00:00.000Z,True,,AJMER(DISTRICT COLLECTOR AJMER_IDA),1,0.20892871879479552,False
234257,Rajasthan,AJMER,Other Construction,82.66,sq_meters,286219.0,3462.43,3065.92,253442.36,0.1293,0.984,False,"Construction work of open verandah near Samarthpura Ramdin ji  mill, Gram Panchayat Jaswantpura",Normal/Others,Bhagirath Chaudhary,Lok Sabha,2026-08-05T00:00:00.000Z,True,,AJMER(DISTRICT COLLECTOR AJMER_IDA),1,0.2059947949297573,False
234964,Rajasthan,KARAULI-DHOLPUR,Road Construction,99.79,sq_meters,699859.0,7013.17,3273.33,326652.78,1.1425,0.998,True,interlocking road with NALI construction from vinod s house to SAMSHAN ghat in village and gp REWAI,Normal/Others,BHAJAN LAL JATAV,Lok Sabha,2025-11-19T00:00:00.000Z,False,,KARAULI(DISTRICT COLLECTOR KARAULI_IDA),1,0.06466752116646435,False
236437,Rajasthan,BHARATPUR,Road Construction,185.55,sq_meters,495369.0,2669.75,2880.56,534482.93,-0.0732,0.923,False,drain construction work from the main road towards the forest in village udaka,Normal/Others,SANJNA JATAV,Lok Sabha,2026-03-24T00:00:00.000Z,True,,Deeg(DISTRICT COLLECTOR Deeg_IDA),1,0.2090965627358582,False
236447,Rajasthan,BHARATPUR,Road Construction,158.21,sq_meters,497691.0,3145.75,2980.8,471594.13,0.0553,0.832,False,iterlocking kharanja contructoin work gaurav path towards dawood house in village udaka,Normal/Others,SANJNA JATAV,Lok Sabha,2026-03-24T00:00:00.000Z,True,,Deeg(DISTRICT COLLECTOR Deeg_IDA),1,0.2173414914764532,False
236463,Rajasthan,BHARATPUR,Road Construction,206.99,sq_meters,498633.0,2408.96,2395.88,495925.28,0.0055,0.754,False,gravel road constuctin work chawad mata temle from alipur road towards kuttin sahebdas village kuttin sahebdas,Normal/Others,SANJNA JATAV,Lok Sabha,2026-02-26T00:00:00.000Z,True,,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),1,0.21444071163240425,False
237371,Rajasthan,JHUNJHUNU,Road Construction,163.44,sq_meters,499929.0,3058.77,3173.46,518674.14,-0.0361,0.713,False,"Interlock road construction work from Hetram Meghwal farm to Atarsingh Lunayach house in village Pannesinghpura. Executing Agency-GramPanchayat-Mahapalwas,Panchayat Samiti-Surajgarh, District-Jhunjhunu (Rajasthan)",Normal/Others,BRIJENDRA SINGH OLA,Lok Sabha,2026-02-24T00:00:00.000Z,False,,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),1,0.21717553767507497,False
237437,Rajasthan,JALORE,Education,13.51,sq_meters,300000.0,22209.49,22683.66,306404.96,-0.0209,0.949,False,Purchase of Furniture in PS Sirohi School Govt Sr Sec School Krishanganj,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.2019083141565719,False
237438,Rajasthan,JALORE,Education,14.13,sq_meters,300000.0,21234.5,23395.65,330532.63,-0.0924,0.932,False,Purchase of Furniture in PS Sirohi School Govt Sr Sec School Meerpur,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.1779222969553056,False
237439,Rajasthan,JALORE,Education,18.07,sq_meters,300000.0,16604.06,17581.48,317660.0,-0.0556,0.976,False,Purchase of Furniture in PS Sirohi School Govt Sr Sec School Dodua,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20166056767535473,False
237459,Rajasthan,JALORE,Education,12.46,sq_meters,300000.0,24076.14,23905.69,297876.16,0.0071,0.78,False,Purchase of Furniture in School GSSS Madani PS Sheoganj,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.19934517943538388,False
237460,Rajasthan,JALORE,Other Construction,85.88,sq_meters,300000.0,3493.22,3636.8,312331.08,-0.0395,0.825,False,Purchase of furniture in GSSS Khejadiya GP Kesarpura PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.21070662491784875,False
237461,Rajasthan,JALORE,Other Construction,119.84,sq_meters,300000.0,2503.27,2385.07,285833.9,0.0496,0.973,False,Purchase of furniture in GSSS Vera Jaitpura  GP Vera Jaitpura PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.2124847517897424,False
237462,Rajasthan,JALORE,Other Construction,92.97,sq_meters,300000.0,3226.69,2849.9,264967.54,0.1322,0.811,False,Purchase of furniture in GSSS ALPA GP ALPA PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20653954388119,False
237463,Rajasthan,JALORE,Other Construction,93.62,sq_meters,300000.0,3204.58,3429.05,321013.57,-0.0655,0.782,False,Purchase of furniture in MGGS Palri M GP Palri M PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.2064454733465576,False
237464,Rajasthan,JALORE,Other Construction,151.17,sq_meters,300000.0,1984.52,2071.37,313129.51,-0.0419,0.875,False,Purchase of furniture in GSSS Naradara GP Naradara PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20059898096666184,False
237465,Rajasthan,JALORE,Other Construction,106.5,sq_meters,300000.0,2816.94,2959.77,315211.51,-0.0483,0.842,False,Purchase of furniture in GSSS Posaliya GP Posaliya PS Sheoganj Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-08-10T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.21461287879587543,False
237469,Rajasthan,JALORE,Other Construction,86.51,sq_meters,300000.0,3467.62,3096.8,267919.07,0.1197,0.762,False,Purchase of furniture in GSSS Kodarala GP Adarsh PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.21241541430536426,False
237470,Rajasthan,JALORE,Other Construction,127.18,sq_meters,300000.0,2358.9,2143.86,272651.14,0.1003,0.964,False,Purchase of furniture in GSSS Goliya Dhanari GP Dhanari PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20664647955066867,False
237471,Rajasthan,JALORE,Other Construction,81.25,sq_meters,300000.0,3692.3,3277.37,266286.92,0.1266,0.892,False,Purchase of furniture in GSSS Dhanari GP Dhanari PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20734459240195924,False
237472,Rajasthan,JALORE,Other Construction,79.66,sq_meters,300000.0,3766.0,4001.15,318732.15,-0.0588,0.781,False,Purchase of furniture in GSSS Kojara GP Kojara PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20560137914916543,False
237473,Rajasthan,JALORE,Other Construction,65.51,sq_meters,300000.0,4579.34,4878.5,319598.19,-0.0613,0.89,False,Purchase of furniture in GPS Futela Adarsh Kodarala GP Adarsh PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.18756603999531235,False
237474,Rajasthan,JALORE,Other Construction,87.1,sq_meters,300000.0,3444.27,3008.88,262077.11,0.1447,0.986,False,Purchase of furniture in GSSS Nandiya GP Adarsh PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20010312461546792,False
237478,Rajasthan,JALORE,Other Construction,107.61,sq_meters,300000.0,2787.86,2635.54,283608.59,0.0578,0.755,False,Purchase of furniture in GUPS Saja Basti Lotana GP Lotana PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.2180176198648352,False
237479,Rajasthan,JALORE,Other Construction,56.72,sq_meters,300000.0,5288.81,4932.53,279790.75,0.0722,0.888,False,Purchase of furniture in GSSS Adarsh Dungari GP Adarsh PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.19149541813387222,False
237480,Rajasthan,JALORE,Other Construction,71.27,sq_meters,300000.0,4209.18,3988.29,284256.07,0.0554,1.0,False,Purchase of furniture in GSSS Basantgarh GP Basangarh PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20858942806625796,False
237481,Rajasthan,JALORE,Other Construction,71.95,sq_meters,300000.0,4169.72,3666.37,263785.3,0.1373,0.848,False,Purchase of furniture in GSSS Telpur GP Telpur PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20216994645754605,False
237482,Rajasthan,JALORE,Other Construction,77.51,sq_meters,300000.0,3870.29,3631.27,281472.39,0.0658,0.93,False,Purchase of furniture in MGGS Rampura GP Rampura PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.21227396537470672,False
237483,Rajasthan,JALORE,Other Construction,68.95,sq_meters,300000.0,4351.14,4216.51,290718.09,0.0319,0.912,False,Purchase of furniture in MGGS Bhavri GP Bhavri PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.20765378401167806,False
237484,Rajasthan,JALORE,Other Construction,71.03,sq_meters,300000.0,4223.42,4663.16,331235.7,-0.0943,0.848,False,Purchase of furniture in GSSS Panchdeval GP Panchdeval PS Pindwara Dist Sirohi,Normal/Others,LUMBARAM,Lok Sabha,2026-03-24T00:00:00.000Z,True,,SIROHI(DISTRICT COLLECTOR SIROHI_IDA),1,0.18190069233954315,False
