Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA,Anomaly_Label,Anomaly_Score,Predicted_Anomaly,latitude,longitude,image_hash,Text_Similarity_Anomaly,Geo_Cluster_Anomaly,Image_Forensic_Anomaly,Composite_Duplicate_Risk
141753,Tamil Nadu,VIRUDHUNAGAR,Other Construction,219.64,sq_meters,748056.0,3405.82,3576.91,785635.18,-0.0478,0.901,False,Construction of Bus shelter in Ethirkkottai village at Ettakkapatti Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2025-09-29T00:00:00.000Z,False,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),1,0.1941338309191217,False,25.049565305428473,89.6669632649723,340d94b49a570343,False,False,False,0
141755,Tamil Nadu,VIRUDHUNAGAR,Other Construction,370.3,sq_meters,748443.0,2021.19,2192.02,811697.68,-0.0779,0.866,False,Construction of Bus shelter in Muthandiapuram village and Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2025-08-08T00:00:00.000Z,True,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),1,0.1764574996039022,False,24.96324424309159,89.58494500087225,00cbe37791abf588,False,False,False,0
141756,Tamil Nadu,VIRUDHUNAGAR,Other Construction,168.59,sq_meters,749124.0,4443.43,4928.91,830970.87,-0.0985,0.829,False,Construction of Bus shelter in Thulukkankuruchi village and Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2026-01-12T00:00:00.000Z,True,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),1,0.14075871500253,False,25.00085666487034,89.63666241377466,82d8d42e7f148627,False,False,False,0
141757,Tamil Nadu,VIRUDHUNAGAR,Other Construction,160.48,sq_meters,732809.0,4566.39,4070.49,653228.24,0.1218,0.887,False,Construction of Bus shelter in Guhanparai village and Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2025-08-08T00:00:00.000Z,True,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),1,0.1907889903556521,False,25.08849093823525,89.56858546026355,7ddcb37a0bfdf204,False,False,False,0
141758,Tamil Nadu,VIRUDHUNAGAR,Other Construction,71.91,sq_meters,748111.0,10403.15,3181.11,228760.04,2.2703,0.829,True,Construction of Bus shelter in Ondiveeran colony at Vetrilaiyoorani village and Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2025-08-08T00:00:00.000Z,True,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),-1,-0.0110975245479454,True,31.144270640281555,82.55590002775304,58c5eea3942dbc36,False,False,True,1
141760,Tamil Nadu,VIRUDHUNAGAR,Solar Lighting,38.3,number,800000.0,20885.66,20233.31,775012.65,0.0322,0.809,False,Installation of Highmass Light (LED) in Anbinnagaram village at Kangarakkottai Panchayat,Normal/Others,Manickam Tagore B,Lok Sabha,2025-04-03T00:00:00.000Z,True,,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),1,0.1856812944799985,False,24.935869422506418,89.6203234430108,955850cc5f1523ad,False,False,True,1
141916,Tamil Nadu,NAMAKKAL,Other Construction,260.44,sq_meters,1140000.0,4377.26,4807.1,1251944.13,-0.0894,0.993,False,Construction of OHT (30000 Lr.) at Ward No.13 Senthamagalem Town Panchayat,Normal/Others,V S Matheswaran,Lok Sabha,2025-10-08T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),1,0.1291709128434849,False,10.25565456486077,83.21866007688286,3ab0ba45c64c54a8,False,False,False,0
142089,Tamil Nadu,KANCHEEPURAM,Education,57.71,sq_meters,944811.0,16372.83,17671.75,1019766.77,-0.0735,0.953,False,"Construction of New Building at Konerikuppam Panchayat, Kanchipuram Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-05-26T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1602222012935121,False,19.955072534963268,96.43636937255857,534ce6df887da751,False,False,False,0
142090,Tamil Nadu,KANCHEEPURAM,Other Construction,130.81,sq_meters,498490.0,3810.81,3487.78,456233.6,0.0926,0.731,False,"Construction of Bus Shelter at Vaiyavur Colony, Vaiyavur Panchayat in Walajabad Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-02-25T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2121945640873315,False,19.971403671797123,96.45594071236593,8f6426d62d020e41,False,False,False,0
142091,Tamil Nadu,KANCHEEPURAM,Education,64.45,sq_meters,1498588.0,23251.85,24766.0,1596174.91,-0.0611,0.9,False,"Construction of Anganwadi Building at Govindavadi Colony, Govindavadi Panchayat, Walajabad Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-03-13T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1074418178641653,False,19.839664955411735,96.48204456936375,ad3ece674014b9cf,False,False,False,0
142092,Tamil Nadu,KANCHEEPURAM,Community Building,345.92,sq_meters,3993140.0,11543.5,12351.45,4272624.19,-0.0654,0.999,False,"Construction of Community Hall at Naickenkuppam Panchayat, Walajabad Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-08-18T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),-1,-0.0232906970699281,True,19.976722999121222,96.4027665025844,46018863188126ba,False,False,False,0
142093,Tamil Nadu,KANCHEEPURAM,Education,66.13,sq_meters,1600000.0,24194.57,24687.53,1632599.35,-0.02,0.885,False,Construction of Anganwadi Building at Ward No.14 Uthiramerur Town Panchayat.,Normal/Others,Ganesan Selvam,Lok Sabha,2026-08-07T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1170929080575524,False,19.867022275943512,96.51961252414341,c2c36207b18a0d8f,False,False,False,0
142100,Tamil Nadu,KANCHEEPURAM,Other Construction,208.07,sq_meters,631745.0,3036.19,2801.52,582915.99,0.0838,0.767,False,"Construction of Bus Shelter at Kattupakkam Village, Menalur Panchayat Uthiramerur Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-05-15T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2090030540970106,False,19.8730241564393,96.40314468929611,e07efccdf4a955ef,False,False,False,0
142104,Tamil Nadu,KANCHEEPURAM,Other Construction,428.78,sq_meters,999900.0,2331.95,2362.03,1012794.11,-0.0127,0.901,False,Construction of Drama Stage at Kammalampoondi Panchayat in Uthiramerur Panchayat Union.,Normal/Others,Ganesan Selvam,Lok Sabha,2025-04-03T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1893214071722073,False,19.867907776456278,96.55317176757688,3edbb53e6663f2ce,False,False,False,0
142109,Tamil Nadu,VILUPPURAM,Other Construction,287.36,sq_meters,800000.0,2783.97,2434.43,699557.46,0.1436,0.756,False,"Drama Stage in Ward No 32, Vazhuthareddy, Viluppuram Municipality",Normal/Others,D Ravikumar ,Lok Sabha,2025-09-23T00:00:00.000Z,False,,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),1,0.1804894246320747,False,11.045299210492713,72.34087087582517,065df42b392db12a,False,False,False,0
142537,Tamil Nadu,DINDIGUL,Solar Lighting,53.63,number,1000000.0,18646.46,19276.84,1033806.71,-0.0327,0.946,False,Keeranur ward No: 1 bus Stand high Mast Light,Normal/Others,SACHITHANANTHAM R,Lok Sabha,2025-06-18T00:00:00.000Z,False,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.1676175386175434,False,18.34066181456455,96.53000290160178,9b9e44f1ddcd4071,False,False,False,0
142538,Tamil Nadu,DINDIGUL,Education,51.82,sq_meters,1000000.0,19298.29,21344.03,1106006.18,-0.0958,0.858,False,"Keeranur - Ward No: 15, Madhurai veeran kovil Street Ration Shop BUILDING",Normal/Others,SACHITHANANTHAM R,Lok Sabha,2025-06-23T00:00:00.000Z,False,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.1211670253276023,False,18.36288435686874,96.51052066019801,50d894e10dc1e117,False,False,False,0
142544,Tamil Nadu,DINDIGUL,Solar Lighting,119.35,number,3000000.0,25137.01,24803.06,2960145.37,0.0135,0.782,False,Oddanchatram Municipality - Ward No: 4 - old Gandhi Market Complex @ Three High Mast light,Normal/Others,SACHITHANANTHAM R,Lok Sabha,2025-07-22T00:00:00.000Z,False,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.0464323385036974,False,18.229753376179012,96.66431818028252,db18433facf11363,False,False,False,0
142550,Tamil Nadu,DINDIGUL,Other Construction,383.51,sq_meters,1000000.0,2607.5,2552.41,978870.35,0.0216,0.804,False,CONSTRUCTION OF DRAMA STAGE West Parai Street @ Thangachiammapatty,Normal/Others,SACHITHANANTHAM R,Lok Sabha,2025-07-10T00:00:00.000Z,True,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.2002915859990042,False,18.241692115577,96.56997854985381,b4dd3c9ee969900e,False,False,False,0
142552,Tamil Nadu,DINDIGUL,Other Construction,180.34,sq_meters,1000000.0,5545.14,4996.96,901143.24,0.1097,0.915,False,CONSTRUCTION OF DRAMA STAGE Malligapuram @ Puliyamarathukottai,Normal/Others,SACHITHANANTHAM R,Lok Sabha,2025-07-31T00:00:00.000Z,True,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.1648563532236985,False,18.418413135858305,96.7059916384859,5068e19860cde9c6,False,False,False,0
142553,Tamil Nadu,DINDIGUL,Education,52.98,sq_meters,1483160.0,27995.55,24741.64,1310773.22,0.1315,0.735,False,Construction of public libraries BUILDING @ Kolumakondan Near periyar ninaivu kattitam arukil nulaga kattitam,Normal/Others,SACHITHANANTHAM R,Lok Sabha,2026-03-10T00:00:00.000Z,True,,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),1,0.0915465497900137,False,18.25908562341475,96.62112259928358,421890542b83d92a,False,False,False,0
142746,Tamil Nadu,THANJAVUR,Other Construction,307.57,sq_meters,1349747.0,4388.46,4461.25,1372131.8,-0.0163,0.972,False,"Construction of new bus station near Panikondan viduthi vilage near anna silai,thiruvonam",Normal/Others,MURASOLI S,Lok Sabha,2025-07-19T00:00:00.000Z,False,,THANJAVUR(DISTRICT COLLECTOR THANJAVUR_IDA),1,0.1456311423050817,False,15.144603888848795,72.65023596263363,e3124c5b8a4a1dce,False,False,False,0
142750,Tamil Nadu,TENKASI,Road Construction,615.21,sq_meters,1900000.0,3088.36,3094.9,1904027.95,-0.0021,0.736,False,Providing cement congrete Road and construction of storm water drain at Ward No.6 in Malayan Street (Satya Nagar) in Tenkasi Municipality.,Normal/Others,DR RANI SRI KUMAR,Lok Sabha,2025-04-15T00:00:00.000Z,True,,TENKASI(DISTRICT COLLECTOR TENKASI_IDA),1,0.1313164167205607,False,30.97090595126561,82.50563055076749,8ab5dd578cf323f7,False,False,False,0
142751,Tamil Nadu,TENKASI,Road Construction,1048.28,sq_meters,3100000.0,2957.24,2644.29,2771945.72,0.1183,0.824,False,Conversion of Earthern to Black top Road at Mangammal Salai in Tenkasi Municipality,Normal/Others,DR RANI SRI KUMAR,Lok Sabha,2025-04-15T00:00:00.000Z,True,,TENKASI(DISTRICT COLLECTOR TENKASI_IDA),1,0.0521490110954466,False,30.9388713067492,82.40873765529653,4f51022ca834b624,False,False,False,0
142801,Tamil Nadu,KANCHEEPURAM,Education,60.85,sq_meters,1010704.0,16611.02,17051.83,1037525.5,-0.0259,0.929,False,"Construction of PDS Building at Nedunkuram Panchayat, Kattankolathur Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-08-24T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1705823843109324,False,19.88837193714051,96.48646463004468,1b1a959ce1795118,False,False,False,0
142802,Tamil Nadu,KANCHEEPURAM,Education,34.39,sq_meters,898541.0,26125.41,24305.0,835930.94,0.0749,0.935,False,"Construction of Drama Stage at Govt Higher Secondary School, Karunguzh Town Panchayat.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-08-08T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1588042652635514,False,19.861290390941065,96.40794344538199,49ebd6d243575798,False,False,False,0
142803,Tamil Nadu,KANCHEEPURAM,Education,61.25,sq_meters,891821.0,14559.87,15648.99,958531.68,-0.0696,0.729,False,"Construction of Drama Stage at Govt., Higher Secondary School at Achirupakkam.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-01-13T00:00:00.000Z,False,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1665431933432689,False,19.826779827694626,96.42511411598576,11a2cbdd61c3d5b7,False,False,False,0
142804,Tamil Nadu,KANCHEEPURAM,Education,34.97,sq_meters,799676.0,22868.56,20795.48,727183.95,0.0997,0.783,False,Construction of PDS Building at Athimanam Panchayat.,Normal/Others,Ganesan Selvam,Lok Sabha,2026-01-02T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1755870652086321,False,19.842238649573172,96.4374322521917,44530683cbe901ad,False,False,False,0
142805,Tamil Nadu,KANCHEEPURAM,Other Construction,181.4,sq_meters,799198.0,4405.7,4378.42,794248.64,0.0062,0.805,False,Construction of Bus Shelter at Anathamangalam Panchayat (Mettu Street) Neay Perumal Koil.,Normal/Others,Ganesan Selvam,Lok Sabha,2025-08-20T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1894432037064192,False,19.85259998849288,96.48012315944709,ea865bb03370c214,False,False,False,0
142806,Tamil Nadu,KANCHEEPURAM,Other Construction,295.52,sq_meters,899711.0,3044.55,2775.53,820210.46,0.0969,0.975,False,"Construction of Drama Stage at GWHSS, Erumbedu.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-09-24T00:00:00.000Z,False,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1999420830374118,False,19.90342262086539,96.45075573197485,b11327eac5a56985,False,False,False,0
142807,Tamil Nadu,KANCHEEPURAM,Other Construction,153.51,sq_meters,749986.0,4885.52,4832.2,741801.94,0.011,0.838,False,"Construction of RO Plant at Merku Cheyyur, Lathur Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2026-02-11T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.181284457222715,False,19.982967266684327,96.49960783501737,44395e2ec4c70371,False,False,False,0
142808,Tamil Nadu,KANCHEEPURAM,Education,58.66,sq_meters,1010707.0,17231.23,16372.76,960353.43,0.0524,0.97,False,"Construction of PDS Buildings at Panakkattupakkam Panchayat, Thiruporur Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-05-02T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),1,0.1706424259005882,False,19.959003368306863,96.57382745683375,4cbfbf74b18df7f2,False,False,False,0
142809,Tamil Nadu,KANCHEEPURAM,Drinking Water,5.82,number,1499661.0,257487.65,85014.45,495141.64,2.0288,0.957,True,"Construction of 30000 Ltr OHT Tank at Nemmeli Panchayat, Thirporur Panchayat Union.",Normal/Others,Ganesan Selvam,Lok Sabha,2025-07-22T00:00:00.000Z,True,,CHENGALPATTU(District Collector Chengalpattu_IDA),-1,-0.1363842206070736,True,11.394109962931218,77.80904993962594,57bf48a5b36861c3,False,False,True,1
143009,Tamil Nadu,NAMAKKAL,Road Construction,860.24,sq_meters,2000000.0,2324.93,2259.42,1943644.48,0.029,0.712,False,"Providing Drainage from wart No.7 Nangudiyar main road Karunanidhi House to Arasamaram Bustop in 
KALAPPANAICKENPATTI TP",Normal/Others,V S Matheswaran,Lok Sabha,2025-07-08T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),1,0.1203024654806248,False,10.313420704530547,83.18172474762505,457b5a25c79e9088,False,False,False,0
143010,Tamil Nadu,NAMAKKAL,Other Construction,471.73,sq_meters,1850000.0,3921.77,3876.48,1828638.9,0.0117,0.91,False,Construction of New Anganwadi at ward no.7 Jankalapuram SENTHAMANGALAM TP,Normal/Others,V S Matheswaran,Lok Sabha,2025-08-01T00:00:00.000Z,True,,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),1,0.1315296309073843,False,10.228559797497953,83.274024719093,3d5ce8e3aeb68e88,False,False,False,0
143044,Tamil Nadu,SIVAGANGA,Road Construction,62.06,sq_meters,199871.0,3220.45,3240.95,201142.78,-0.0063,0.964,False,"Construction of (MPLADS 2023-24)Near TV Room Paver Block Road in Peyanpatti Village, Koviloor Panchayat",Normal/Others,Shri Karti P Chidambaram ,Lok Sabha,2024-10-16T00:00:00.000Z,True,,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),1,0.2156777000350639,False,13.332755561798647,76.3668560117059,1c02631ccc51b0a3,False,False,False,0
143045,Tamil Nadu,SIVAGANGA,Other Construction,339.34,sq_meters,849864.0,2504.48,2465.1,836499.94,0.016,0.81,False,"Construction of (MPLADS 2023-24)Near Sivan Kovil Drama Stage in Alangudi Village, Alangudi Panchayat. Kallal Block",Normal/Others,Shri Karti P Chidambaram ,Lok Sabha,2025-01-25T00:00:00.000Z,True,,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),1,0.1981738565239432,False,13.465035395870103,76.28376189564287,7b76fd11461ad879,False,False,False,0
143046,Tamil Nadu,SIVAGANGA,Other Construction,27.37,sq_meters,149904.0,5477.71,4890.62,133837.41,0.12,0.845,False,"Construction of (MPLADS2023-24) Near Sivankovil in Bathtube in Kmbanur Village, Kambanur Panchayat. Kallal block",Normal/Others,Shri Karti P Chidambaram ,Lok Sabha,2024-10-16T00:00:00.000Z,True,,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),1,0.1914650425798213,False,13.341364981036186,76.27083848640021,14cd653fdbce289f,False,False,False,0
143061,Tamil Nadu,SIVAGANGA,Road Construction,84.4,sq_meters,200000.0,2369.63,2466.62,208186.68,-0.0393,0.771,False,"Construction of (MPLADS 2021-22) Paver Block Road in Ice keni Street,Keela Street, Karaikudi Municipality",Normal/Others,Shri Karti P Chidambaram ,Lok Sabha,2024-10-23T00:00:00.000Z,False,,SIVAGANGA(DISTRICT COLLECTOR SIVAGANGA_IDA),1,0.2134361012055988,False,13.36266544565943,76.21822439703017,1268351d4342e838,False,False,False,0
143062,Tamil Nadu,KANCHEEPURAM,Education,18.96,sq_meters,400000.0,21098.01,19832.88,376014.24,0.0638,0.857,False,Purchasing of smart class room equipment for Thammanur Govt.High School in Kanchipuram Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2050657359344758,False,19.96741383257668,96.46510877514147,28d0083bdcd3d6e9,False,False,False,0
143063,Tamil Nadu,KANCHEEPURAM,Education,15.65,sq_meters,400000.0,25561.4,24267.19,379747.48,0.0533,0.806,False,Purchasing of smart class room equipment for Ekanampettai Govt.Girls.Hr.sec.School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1972010118361177,False,19.89165274337834,96.55757283790561,36f17042c9e7f986,True,False,False,1
143064,Tamil Nadu,KANCHEEPURAM,Education,15.94,sq_meters,400000.0,25090.32,23361.16,372433.11,0.074,0.915,False,Purchasing of smart class room equipment for Walajabad Govt.Girls.Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1967465352280115,False,19.81906610784395,96.5079034609678,57a281b5936ec37d,True,False,False,1
143065,Tamil Nadu,KANCHEEPURAM,Education,22.24,sq_meters,400000.0,17984.25,16015.23,356205.79,0.1229,0.771,False,Purchasing of smart class room equipment for Arignar anna Govt.Boys Hr.sec.School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1954700050380174,False,19.91715111897479,96.47402280420292,ec0efbc3c2faea95,False,False,False,0
143066,Tamil Nadu,KANCHEEPURAM,Education,23.73,sq_meters,400000.0,16853.66,16995.37,403363.34,-0.0083,0.853,False,Purchasing of smart class room equipment for Avalur Govt.Hr.sec. School in Kanchipuram Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2072554030156003,False,19.967462910985,96.57755790261672,0e68824ffb567a01,False,False,False,0
143067,Tamil Nadu,KANCHEEPURAM,Education,4.33,sq_meters,400000.0,92394.29,23402.62,101316.3,2.948,0.841,True,Purchasing of smart class room equipment for ADW Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),-1,-0.0943874867041565,True,31.568163708865683,95.5294592479108,5f118bf90b0e6e41,False,False,True,1
143068,Tamil Nadu,KANCHEEPURAM,Education,22.19,sq_meters,400000.0,18030.18,18106.12,401684.78,-0.0042,0.821,False,Purchasing of smart class room equipment for Singadivakkam Govt.Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-29T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2055030025941722,False,19.90192072863433,96.53360469651619,a985462190e7d288,True,False,False,1
143069,Tamil Nadu,KANCHEEPURAM,Education,19.66,sq_meters,400000.0,20342.57,19856.14,390435.15,0.0245,0.775,False,Purchasing of smart class room equipment for Govindavadi Govt.Hr.sec.School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-12-03T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2050145288065165,False,19.935120040839973,96.43354688019096,9b949c79629995fa,True,False,False,1
143070,Tamil Nadu,KANCHEEPURAM,Education,16.1,sq_meters,400000.0,24850.43,22503.75,362227.08,0.1043,0.914,False,Purchasing of smart class room equipment for Uthukadu VSA Govt.High School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.1983884485168648,False,19.81428705242005,96.57883071631294,9f315fa473c07046,False,False,False,0
143071,Tamil Nadu,KANCHEEPURAM,Education,14.58,sq_meters,400000.0,27427.73,24910.36,363287.22,0.1011,0.766,False,Purchasing of smart class room equipment for Pullalur Govt.Hr.sec. School in Walajabad Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.192061914965525,False,19.853721934646924,96.5166992272877,636996bdb01b48bb,True,False,False,1
143072,Tamil Nadu,KANCHEEPURAM,Road Construction,165.01,sq_meters,400000.0,2424.04,2449.67,404229.18,-0.0105,0.97,False,Purchasing of smart class room equipment for Manampathy Govt.Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2174633831529301,False,19.967195583248927,96.44903524045903,bf0ac9d9daf0ec1e,True,False,False,1
143073,Tamil Nadu,KANCHEEPURAM,Education,17.62,sq_meters,400000.0,22698.37,21180.58,373252.89,0.0717,0.883,False,Purchasing of smart class room equipment for Salavakkam Govt.Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2038696990607109,False,19.928594665431568,96.41055993857942,ea25c6a598519707,True,False,False,1
143074,Tamil Nadu,KANCHEEPURAM,Education,25.52,sq_meters,400000.0,15675.75,15899.62,405712.61,-0.0141,0.995,False,Purchasing of smart class room equipment for Kaliyampoondi Govt.Girls.Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2072659486119063,False,19.995494271575314,96.40061154535971,c5dbeb70f5d3c113,True,False,True,2
143097,Tamil Nadu,KANCHEEPURAM,Education,22.88,sq_meters,400000.0,17485.75,17026.67,389498.2,0.027,0.975,False,Purchasing of smart class room equipment for Thirumukkudal Govt.Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2074887752881491,False,19.889142917468376,96.49634373876158,b23bfe5e92864b81,False,False,False,0
143098,Tamil Nadu,KANCHEEPURAM,Education,22.93,sq_meters,400000.0,17440.98,16686.98,382707.24,0.0452,0.744,False,Purchasing of smart class room equipment for Kammalampoondi Govt.Girls Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2032185516904883,False,19.959604338432854,96.41320559376406,8eb3166bf42d4405,True,False,False,1
143099,Tamil Nadu,KANCHEEPURAM,Education,20.31,sq_meters,400000.0,19692.26,19672.96,399608.0,0.001,0.935,False,Purchasing of smart class room equipment for Anampakkam Govt.Hr.sec. School in Uthiramerur Panchayat Union. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2025-01-23T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.2028659643908215,False,19.889669577471217,96.44892220425827,9bdd5642aa698742,False,False,False,0
143106,Tamil Nadu,KANCHEEPURAM,Education,18.54,sq_meters,400000.0,21577.22,21489.53,398374.47,0.0041,0.753,False,Purchasing of smart class room equipment for BMS Govt.Girls Hr.sec. School in Kanchipuram Corporation. (Supply of smart class equipment 2 set),Normal/Others,Ganesan Selvam,Lok Sabha,2024-11-22T00:00:00.000Z,True,,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),1,0.206854230423212,False,19.86391012583885,96.54473747356263,e1514c262c7fcdb9,False,False,False,0
