Work ID,State,district,category,quantity,unit,sanction_amount,unit_cost,sor_rate,expected_cost,cost_deviation_pct,sor_match_confidence,is_anomaly_injected,Work Description,Original Category,MP Name,House,Completed Date,Has Images,Average Rating,IDA
184420,Odisha,PURI,Solar Lighting,1.32,number,40000.0,30354.27,27185.25,35823.95,0.1166,0.972,False,Installation of Solar Light at Cremation Ground of Telengapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184421,Odisha,PURI,Solar Lighting,1.99,number,40000.0,20088.94,19793.28,39411.29,0.0149,0.894,False,Installation of Solar Light at Cremation Ground of Alipada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184422,Odisha,PURI,Solar Lighting,2.35,number,40000.0,17035.95,15523.34,36448.42,0.0974,0.701,False,Installation of Solar Light at Cremation Ground of Dochhian Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184423,Odisha,PURI,Solar Lighting,2.35,number,40000.0,16987.0,16868.58,39721.14,0.007,0.789,False,Installation of Solar Light at Cremation Ground of Khuntiabanapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184424,Odisha,PURI,Solar Lighting,1.19,number,40000.0,33727.32,29862.14,35415.96,0.1294,0.705,False,Installation of Solar Light at Cremation Ground of Bindipur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184425,Odisha,PURI,Solar Lighting,2.1,number,40000.0,19071.94,19950.35,41842.31,-0.044,0.799,False,Installation of Solar Light at Cremation Ground of Bhatapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184426,Odisha,PURI,Solar Lighting,1.99,number,40000.0,20112.13,18775.39,37341.42,0.0712,0.789,False,Installation of Solar Light at Cremation Ground of Gopinathpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184427,Odisha,PURI,Solar Lighting,1.62,number,40000.0,24699.35,25886.96,41923.3,-0.0459,0.872,False,Installation of Solar Light at Cremation Ground of Kalapadar Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184428,Odisha,PURI,Solar Lighting,2.19,number,40000.0,18243.61,18599.85,40781.07,-0.0192,0.743,False,Installation of Solar Light at Cremation Ground of Bedhatandula Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184429,Odisha,PURI,Solar Lighting,1.65,number,40000.0,24278.77,21497.67,35418.05,0.1294,0.797,False,Installation of Solar Light at Cremation Ground of Sahupada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184430,Odisha,PURI,Solar Lighting,2.45,number,40000.0,16314.54,15397.62,37751.9,0.0595,0.969,False,Installation of Solar Light at Cremation Ground of Srimukundapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184431,Odisha,PURI,Solar Lighting,1.33,number,40000.0,30182.98,27925.46,37008.22,0.0808,0.769,False,Installation of Solar Light at Cremation Ground of  Baku Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184432,Odisha,PURI,Solar Lighting,2.15,number,40000.0,18601.31,18251.13,39246.98,0.0192,0.848,False,Installation of Solar Light at Cremation Ground of Birakesharipur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184433,Odisha,PURI,Solar Lighting,1.5,number,40000.0,26617.74,28654.21,43060.32,-0.0711,0.736,False,Installation of Solar Light at Cremation Ground of Dibyasinghpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184434,Odisha,PURI,Solar Lighting,1.43,number,40000.0,27901.85,29812.67,42739.34,-0.0641,0.926,False,Installation of Solar Light at Cremation Ground of Trilocchanpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184435,Odisha,PURI,Solar Lighting,2.12,number,40000.0,18904.98,17136.26,36257.67,0.1032,0.724,False,Installation of Solar Light at Cremation Ground of Ranipada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184436,Odisha,PURI,Solar Lighting,1.6,number,40000.0,24942.66,27425.2,43981.19,-0.0905,0.75,False,Installation of Solar Light at Cremation Ground of Chhotijodi Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184437,Odisha,PURI,Solar Lighting,2.01,number,40000.0,19927.76,17524.58,35176.22,0.1371,0.996,False,Installation of Solar Light at Cremation Ground of Mandarbasta Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184438,Odisha,PURI,Solar Lighting,2.31,number,40000.0,17329.88,19190.18,44293.85,-0.0969,0.789,False,Installation of Solar Light at Cremation Ground of Gadasanaput Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184439,Odisha,PURI,Solar Lighting,1.96,number,40000.0,20388.06,18810.63,36905.2,0.0839,0.703,False,Installation of Solar Light at Cremation Ground of Haladiapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184440,Odisha,PURI,Solar Lighting,1.48,number,40000.0,26987.18,28746.8,42608.08,-0.0612,0.771,False,Installation of Solar Light at Cremation Ground of Gadamatiapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184441,Odisha,PURI,Solar Lighting,2.16,number,40000.0,18556.9,18366.21,39588.95,0.0104,0.829,False,Installation of Solar Light at Cremation Ground of Gadabadaput Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184442,Odisha,PURI,Solar Lighting,1.43,number,40000.0,27920.59,26224.54,37570.18,0.0647,0.841,False,Installation of Solar Light at Cremation Ground of Badalpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-01T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184443,Odisha,PURI,Solar Lighting,2.19,number,40000.0,18252.02,19913.0,43640.11,-0.0834,0.822,False,Installation of Solar Light at Cremation Ground of Anlajodi Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184444,Odisha,PURI,Solar Lighting,2.23,number,40000.0,17946.61,18794.41,41889.6,-0.0451,0.741,False,Installation of Solar Light at Cremation Ground of Balipatna Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184445,Odisha,PURI,Solar Lighting,2.28,number,40000.0,17517.61,15315.81,34972.37,0.1438,0.756,False,Installation of Solar Light at Cremation Ground of Badasa Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184446,Odisha,PURI,Solar Lighting,1.92,number,40000.0,20885.62,18830.57,36064.18,0.1091,0.9,False,Installation of Solar Light at Cremation Ground of Nanakera Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184447,Odisha,PURI,Solar Lighting,1.57,number,40000.0,25459.57,22272.92,34993.4,0.1431,0.992,False,Installation of Solar Light at Cremation Ground of Pandiakera Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-01-02T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184448,Odisha,PURI,Solar Lighting,2.5,number,40000.0,15996.06,17243.3,43118.86,-0.0723,0.925,False,Installation of Solar Light at Cremation Ground of Tentulimula Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184449,Odisha,PURI,Solar Lighting,2.46,number,40000.0,16234.06,15036.94,37050.36,0.0796,0.931,False,Installation of Solar Light at Cremation Ground of Kesharpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-30T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184450,Odisha,PURI,Solar Lighting,1.83,number,40000.0,21899.87,19595.64,35791.34,0.1176,0.831,False,Installation of Solar Light at Cremation Ground of Dokanda Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184451,Odisha,PURI,Solar Lighting,1.56,number,40000.0,25594.16,24507.07,38301.04,0.0444,0.808,False,Installation of Solar Light at Cremation Ground of Gadabalabhadrapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-31T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184452,Odisha,PURI,Solar Lighting,1.86,number,40000.0,21512.57,22303.37,41470.4,-0.0355,0.94,False,Installation of Solar Light at Cremation Ground of Aswasthapari Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2025-12-29T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184641,Odisha,PURI,Solar Lighting,2.48,number,40000.0,16144.28,15970.33,39569.01,0.0109,0.908,False,Installation of Solar Light at Cremation Ground of Ahammadpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-12T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184642,Odisha,PURI,Solar Lighting,2.15,number,40000.0,18571.27,16486.79,35510.33,0.1264,0.834,False,Installation of Solar Light at Cremation Ground of Biraramachandrapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-12T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184643,Odisha,PURI,Solar Lighting,1.38,number,40000.0,28947.5,27439.94,37916.84,0.0549,0.927,False,Installation of Solar Light at Cremation Ground of Bhimapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184644,Odisha,PURI,Solar Lighting,1.81,number,40000.0,22081.78,21786.6,39465.29,0.0135,0.721,False,Installation of Solar Light at Cremation Ground of Dasabidyadharpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184645,Odisha,PURI,Solar Lighting,1.68,number,40000.0,23864.99,21967.73,36820.01,0.0864,0.72,False,Installation of Solar Light at Cremation Ground of Dahan Kumbharapada  Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184646,Odisha,PURI,Solar Lighting,2.29,number,40000.0,17447.57,16893.08,38728.77,0.0328,0.913,False,Installation of Solar Light at Cremation Ground of Sinhakuda Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184647,Odisha,PURI,Solar Lighting,1.43,number,40000.0,27938.58,27190.0,38928.25,0.0275,0.994,False,Installation of Solar Light at Cremation Ground of Parahat Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184649,Odisha,PURI,Solar Lighting,2.74,number,40000.0,14615.71,15206.12,41615.83,-0.0388,0.748,False,Installation of Solar Light at Cremation Ground of Phulaalasa Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184650,Odisha,PURI,Solar Lighting,1.41,number,40000.0,28371.36,25028.77,35287.37,0.1335,0.985,False,Installation of Solar Light at Cremation Ground of Banapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-18T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184651,Odisha,PURI,Solar Lighting,1.27,number,40000.0,31408.08,28406.22,36176.96,0.1057,0.991,False,Installation of Solar Light at Cremation Ground of Narendrapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184652,Odisha,PURI,Solar Lighting,1.41,number,40000.0,28374.29,29252.46,41237.99,-0.03,0.729,False,Installation of Solar Light at Cremation Ground of Nua Someswarpur  Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184653,Odisha,PURI,Solar Lighting,2.66,number,40000.0,15012.75,15185.97,40461.52,-0.0114,0.836,False,Installation of Solar Light at Cremation Ground of Bastapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184654,Odisha,PURI,Solar Lighting,1.73,number,40000.0,23161.16,23655.17,40853.16,-0.0209,0.831,False,Installation of Solar Light at Cremation Ground of Jayrampur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184655,Odisha,PURI,Solar Lighting,2.49,number,40000.0,16082.78,15663.06,38956.1,0.0268,0.764,False,"Installation of Solar Light at Cremation Ground of Sandhara Sasan, Bihuda Village.",Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184656,Odisha,PURI,Solar Lighting,2.05,number,40000.0,19469.14,17995.45,36972.24,0.0819,0.832,False,Installation of Solar Light at Cremation Ground of Banbarada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-12T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184657,Odisha,PURI,Solar Lighting,2.15,number,40000.0,18617.69,16338.02,35102.15,0.1395,0.951,False,Installation of Solar Light at Cremation Ground of Sukal Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184658,Odisha,PURI,Solar Lighting,1.27,number,40000.0,31484.98,28150.21,35763.35,0.1185,0.975,False,Installation of Solar Light at Cremation Ground of Jipur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184659,Odisha,PURI,Solar Lighting,1.0,number,40000.0,82799.62,26848.36,26848.36,2.084,0.8,True,Installation of Solar Light at Cremation Ground of Alagum Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184660,Odisha,PURI,Solar Lighting,2.38,number,40000.0,16838.11,15801.44,37537.31,0.0656,0.766,False,Installation of Solar Light at Cremation Ground of Alish Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184661,Odisha,PURI,Solar Lighting,1.64,number,40000.0,24440.52,26203.91,42886.02,-0.0673,0.857,False,Installation of Solar Light at Cremation Ground of Panibhandar Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184662,Odisha,PURI,Solar Lighting,1.62,number,40000.0,24714.21,24236.34,39226.57,0.0197,0.789,False,Installation of Solar Light at Cremation Ground of Brahmanpada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184663,Odisha,PURI,Solar Lighting,1.91,number,40000.0,20979.32,22086.62,42111.22,-0.0501,0.861,False,Installation of Solar Light at Cremation Ground of Badahat Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184664,Odisha,PURI,Solar Lighting,1.36,number,40000.0,29516.9,26091.57,35358.14,0.1313,0.887,False,Installation of Solar Light at Cremation Ground of Mathasahi Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184665,Odisha,PURI,Solar Lighting,1.5,number,40000.0,26609.43,26817.05,40312.09,-0.0077,0.939,False,Installation of Solar Light at Cremation Ground of Chaudabatia Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184667,Odisha,PURI,Solar Lighting,1.36,number,40000.0,29496.06,29762.66,40361.54,-0.009,0.896,False,Installation of Solar Light at Cremation Ground of Baral Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184668,Odisha,PURI,Solar Lighting,1.89,number,40000.0,21146.07,18516.36,35025.62,0.142,0.86,False,Installation of Solar Light at Cremation Ground of Kanjia Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184669,Odisha,PURI,Solar Lighting,1.37,number,40000.0,29271.85,26847.25,36686.78,0.0903,0.902,False,Installation of Solar Light at Cremation Ground of Penthapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184670,Odisha,PURI,Solar Lighting,2.61,number,40000.0,15321.18,16161.48,42193.83,-0.052,0.767,False,Installation of Solar Light at Cremation Ground of Banapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184671,Odisha,PURI,Solar Lighting,2.39,number,40000.0,16716.36,15277.77,36557.65,0.0942,0.98,False,Installation of Solar Light at Cremation Ground of Sriramachandrapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184672,Odisha,PURI,Solar Lighting,2.24,number,40000.0,17890.08,19173.64,42869.88,-0.0669,0.895,False,Installation of Solar Light at Cremation Ground of Balarampurgada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184673,Odisha,PURI,Solar Lighting,2.13,number,40000.0,18797.09,17728.37,37725.78,0.0603,0.954,False,Installation of Solar Light at Cremation Ground of Madhipur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184674,Odisha,PURI,Solar Lighting,1.64,number,40000.0,24405.19,21495.76,35231.45,0.1353,0.765,False,Installation of Solar Light at Cremation Ground of Puruna Budhakera  Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184675,Odisha,PURI,Solar Lighting,1.76,number,40000.0,22710.72,20488.37,36085.82,0.1085,0.905,False,Installation of Solar Light at Cremation Ground of Balapur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184676,Odisha,PURI,Solar Lighting,1.6,number,40000.0,24967.76,23196.98,37163.09,0.0763,0.707,False,Installation of Solar Light at Cremation Ground of Bidyadharpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-11T00:00:00.000Z,True,,PURI(DISTRICT COLLECTOR PURI_IDA)
184677,Odisha,PURI,Solar Lighting,2.1,number,40000.0,19059.33,17529.91,36790.2,0.0872,0.744,False,Installation of Solar Light at Cremation Ground of Suando Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184678,Odisha,PURI,Solar Lighting,2.29,number,40000.0,17470.05,16284.83,37286.29,0.0728,0.741,False,Installation of Solar Light at Cremation Ground of Parajapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184679,Odisha,PURI,Solar Lighting,1.9,number,40000.0,21040.4,21982.76,41791.54,-0.0429,0.966,False,Installation of Solar Light at Cremation Ground of Parakana Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-26T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184680,Odisha,PURI,Solar Lighting,1.62,number,40000.0,24735.48,22205.81,35909.24,0.1139,0.839,False,Installation of Solar Light at Cremation Ground of Rayakhandi Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184681,Odisha,PURI,Solar Lighting,2.45,number,40000.0,16323.22,17320.79,42444.52,-0.0576,0.904,False,Installation of Solar Light at Cremation Ground of Suanlo Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-15T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184682,Odisha,PURI,Solar Lighting,1.65,number,40000.0,24305.73,23009.96,37867.54,0.0563,0.992,False,Installation of Solar Light at Cremation Ground of Alanadapada Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184683,Odisha,PURI,Solar Lighting,1.94,number,40000.0,20591.44,21303.0,41382.24,-0.0334,0.962,False,Installation of Solar Light at Cremation Ground of Ketakipatna Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184684,Odisha,PURI,Solar Lighting,2.74,number,40000.0,14606.36,16007.88,43838.1,-0.0876,0.883,False,Installation of Solar Light at Cremation Ground of Bagalpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184685,Odisha,PURI,Solar Lighting,2.28,number,40000.0,17568.85,15612.3,35545.42,0.1253,0.777,False,Installation of Solar Light at Cremation Ground of Mahura Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184687,Odisha,PURI,Solar Lighting,2.42,number,40000.0,16525.41,16970.36,41077.0,-0.0262,0.747,False,Installation of Solar Light at Cremation Ground of Raichakradharpur Village.,Normal/Others,SAMBIT PATRA,Lok Sabha,2026-03-13T00:00:00.000Z,False,,PURI(DISTRICT COLLECTOR PURI_IDA)
184873,Odisha,SUNDARGARH,Drinking Water,3.63,number,611677.0,168662.54,149012.46,540413.4,0.1319,0.905,False,Installation Borewell and over tank facility at Bonaikela Tentulisahi,Normal/Others,Shri Jual Oram,Lok Sabha,2025-11-24T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184874,Odisha,SUNDARGARH,Education,49.96,sq_meters,800000.0,16012.07,15428.62,770849.63,0.0378,0.802,False,Construction of CC Building at Jadaloi,Normal/Others,Shri Jual Oram,Lok Sabha,2026-05-13T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184903,Odisha,SUNDARGARH,Education,24.63,sq_meters,480000.0,19490.12,21334.98,525435.15,-0.0865,0.827,False,"Computer Education project at  Govt. U.P. School, Belsara",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-15T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184904,Odisha,SUNDARGARH,Education,18.78,sq_meters,480000.0,25555.88,22281.26,418494.86,0.147,0.903,False,"Computer Education project at  Govt. U.P. School, Balijori",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-24T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184905,Odisha,SUNDARGARH,Education,24.57,sq_meters,480000.0,19532.16,19293.8,474142.26,0.0124,0.941,False,Computer Education project at Bartankela U.P. School,Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-24T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184906,Odisha,SUNDARGARH,Education,20.5,sq_meters,480000.0,23410.25,21593.47,442749.08,0.0841,0.867,False,"Computer Education project at  Govt. U.P. School, Katra",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-24T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184907,Odisha,SUNDARGARH,Education,12.38,sq_meters,480000.0,38787.59,22897.72,283361.44,0.6939,0.957,True,"Computer Education project at  Govt. U.P. School, Daldali",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-18T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184908,Odisha,SUNDARGARH,Education,18.69,sq_meters,480000.0,25676.11,23006.89,430100.4,0.116,0.953,False,"Computer Education project at  Govt. U.P. School, Dhauraadha",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-16T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184909,Odisha,SUNDARGARH,Education,34.14,sq_meters,480000.0,14058.23,15452.27,527597.9,-0.0902,0.866,False,"Computer Education project at  Govt. U.P. School, Gambharidihi",Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-18T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
184910,Odisha,SUNDARGARH,Education,22.85,sq_meters,480000.0,21005.25,20508.9,468657.71,0.0242,0.725,False,Computer Education project at Tasaladihi Nodal U.P. School,Normal/Others,Shri Jual Oram,Lok Sabha,2025-07-22T00:00:00.000Z,True,,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)
